text;label
Сn по массе может увеличить число всего свыше 78 %.;1
Макманус сыграет в роли Джозефа Сuttonа.;1
В ходе заседания парламента Пятой республики он был председателем консультативного комитета.;1
"В ООН призвали не дать ответ на вопросы об антикоррупции, почему возник ""этотизм"".";1
Должен ли мы позвонить ей?;1
Пять плит перекрытия из гипсокартона смонтированы в одной плоскости благодаря применению сварочных аппаратов.;1
Том сказал Мэри, что поцеловал Алису.;1
бздюх;1
блядина;1
блядовать;1
блядский;1
бляди;1
блядюшник;1
вжопиться;1
вздрочиться;1
взъебщик;1
вхуйнуться;1
вхуякиваться;1
вхуяриваться;1
вхуячиваться;1
вхуяшить;1
въебашиваться;1
въебенить;1
выебаться;1
высераться;1
говно;1
говномес;1
гомик;1
двужопник;1
додрочить;1
доебениваться;1
допиздиться;1
допиздохать;1
допиздошиться;1
допиздюливать;1
допиздюриваться;1
допиздякать;1
допиздяриться;1
допиздяхивать;1
допиздячиваться;1
допиздоболивать;1
допиздюкивать;1
дохуйнуть;1
дохуяривать;1
дохуячиться;1
дристун;1
дрочка;1
выебать;1
ебанатик;1
ебать;1
ебло;1
ебнуться;1
объебешь;1
жопастая;1
жопник;1
жопочник;1
заблядоваться;1
задрочить;1
заебать;1
заебашить;1
заебениться;1
залупень;1
запизденная;1
запиздоболиваться;1
запиздовывать;1
запиздошивать;1
запиздюкиваться;1
запиздюрить;1
запиздюхаться;1
запиздючивать;1
засратый;1
затрахать;1
захуйнуть;1
захуякиваться;1
захуячить;1
захуяшиться;1
измандить;1
измандовываться;1
изъебашивать;1
изъебениваться;1
испражняться;1
исхуярить;1
кастрат;1
кончить;1
курвиный;1
манда;1
мандоватая;1
мандохиваться;1
минетка;1
мозгоебать;1
мочиться;1
мудистый;1
наебщик;1
наблядоваться;1
надристать;1
накакать;1
напиздюрить;1
нассаться;1
нахуякать;1
нахуяриться;1
нахуячиться;1
недоносок;1
обдристать;1
обосрать;1
обоссаться;1
обпиздиться;1
обпиздохать;1
обтрахать;1
обхуяриться;1
объебнуть;1
оебать;1
опедерастить;1
опиздить;1
остопиздело;1
отдрочить;1
отпиздяшиться;1
отсасываться;1
оттрахаться;1
отхуякаться;1
отхуяривать;1
отхуячиваться;1
отъебать;1
отъебашивание;1
отъебенивать;1
отьебенивание;1
охуение;1
охуительный;1
охуякнуть;1
охуяриваться;1
охуяшить;1
перднуть;1
педерастический;1
пенис;1
передрачивать;1
перетрахать;1
перехуйнуться;1
перехуякивать;1
перехуяриваться;1
пидор;1
пиздато;1
пиздеть;1
пиздолиз;1
пиздун;1
пиздюк;1
пиздятина;1
плоскозадая;1
поблядовать;1
подпиздить;1
подпиздохать;1
подпиздошиться;1
подпиздякиваться;1
подпиздяхать;1
подпиздячиться;1
подпиздяшивать;1
подхуякнуть;1
подхуякиваться;1
подхуячивать;1
подхуяшиться;1
подъебаться;1
подъябывать;1
поебистика;1
попердывать;1
попиздиться;1
попиздоболиться;1
попиздохать;1
попиздошиться;1
попиздюкивать;1
попиздюливаться;1
попиздюхать;1
попиздякаться;1
попиздяривать;1
попиздяхиваться;1
попиздяшить;1
попизживаться;1
потрахаться;1
похуякать;1
похуяриться;1
похуячивать;1
похуяшиваться;1
приебаться;1
приебашивать;1
приебениваться;1
приебистый;1
прижопить;1
примавдовывать;1
примандохиваться;1
примандюкать;1
примандехаться;1
примандюливать;1
примандюриваться;1
примандярить;1
примандяхаться;1
примандячивать;1
примандяшиваться;1
примандить;1
припиздиться;1
припиздовывать;1
припиздохиваться;1
припиздюкать;1
припиздюлиться;1
припиздюривать;1
припиздюхиваться;1
припиздярить;1
припиздяхаться;1
припиздячивать;1
припиздяшиваться;1
припизживать;1
прихуякивать;1
прихуяриваться;1
прихуяшить;1
проблядовать;1
продрочить;1
проебашиться;1
проебашивать;1
пропиздиться;1
пропиздовать;1
пропиздохаться;1
пропиздошивать;1
пропиздюкиваться;1
пропиздюрить;1
пропиздюхаться;1
пропиздякивать;1
пропиздяриваться;1
пропиздячиться;1
пропиздяшивать;1
прохуякать;1
прохуяриться;1
прохуячивать;1
прохуяшиваться;1
разнохуйственно;1
разъебашивать;1
разъебениваться;1
распиздовывать;1
распиздохиваться;1
распиздон;1
расхуяриваться;1
сдрочить;1
смандить;1
стерва;1
сукины;1
сучка;1
схуякиваться;1
схуячить;1
съебать;1
съебашиваться;1
толстожопый;1
трахаться;1
уебывать;1
уебашить;1
усрачка;1
ухуякивать;1
ухуяриваться;1
ухуяшить;1
фекал;1
херня;1
хреновое;1
хуевый;1
хуев;1
хуегрыз;1
хуеплет;1
хуила;1
хуи;1
хуйнуть;1
хуюжиться;1
хуяк;1
хуястый;1
целка;1
член;1
шмариться;1
spam;1
